congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,President,99913,99,0,USA,100,0,0,"BIDEN, Joseph Robinette (Joe), Jr.",B000444,1942,,-0.32,0.283,,,,,,,
118,Senate,42102,41,0,AL,200,,,"TUBERVILLE, Thomas Hawley (Tommy)",T000278,1954,,0.936,-0.352,-53.68709,0.91588,611,23,,0.936,-0.352
118,Senate,42300,41,0,AL,200,,,"BRITT, Katie Elizabeth",B001319,1982,,0.587,0.582,-49.31789,0.92389,623,20,,0.571,0.646
118,Senate,40300,81,0,AK,200,,,"MURKOWSKI, Lisa",M001153,1957,,0.203,-0.304,-100.76178,0.85412,639,47,,0.169,-0.297
118,Senate,41500,81,0,AK,200,,,"SULLIVAN, Daniel Scott",S001198,1964,,0.463,0.187,-174.4404,0.75612,624,82,,0.521,0.253
118,Senate,41905,61,0,AZ,100,,,"KELLY, Mark Edward",K000377,1964,,-0.267,0.289,-25.0788,0.96122,634,7,,-0.308,0.116
118,Senate,91300,61,0,AZ,328,,,"SINEMA, Kyrsten",S001191,1976,,-0.186,0.387,-64.60198,0.89562,586,22,,-0.185,0.386
118,Senate,20101,42,0,AR,200,,,"BOOZMAN, John",B001236,1950,,0.426,0.34,-73.69514,0.89266,649,25,,0.433,0.427
118,Senate,21301,42,0,AR,200,,,"COTTON, Thomas Bryant (Tom)",C001095,1977,,0.578,0.201,-69.7056,0.8951,629,32,,0.506,0.334
118,Senate,20104,71,0,CA,100,,,"SCHIFF, Adam",S001150,1960,,-0.353,-0.117,-4.17203,0.68436,11,2,,-0.957,-0.044
118,Senate,42104,71,0,CA,100,,,"PADILLA, Alejandro (Alex)",P000145,1973,,-0.443,-0.241,-25.78852,0.95989,630,11,,-0.305,-0.313
118,Senate,42305,71,0,CA,100,,,"BUTLER, Laphonza Romanique",B001320,1979,,-0.447,-0.073,-15.76477,0.95988,385,7,,-0.447,-0.073
118,Senate,49300,71,0,CA,100,,,"FEINSTEIN, Dianne",F000062,1933,2023.0,-0.268,-0.184,-4.04146,0.96661,119,1,,-0.432,0.037
118,Senate,40910,62,0,CO,100,,,"BENNET, Michael F.",B001267,1964,,-0.245,-0.188,-30.15157,0.95501,655,7,,-0.363,0.173
118,Senate,42101,62,0,CO,100,,,"HICKENLOOPER, John Wright",H000273,1952,,-0.301,0.002,-22.3166,0.96604,646,6,,-0.27,0.051
118,Senate,20707,1,0,CT,100,,,"MURPHY, Christopher",M001169,1973,,-0.289,-0.259,-41.22001,0.93901,655,18,,-0.459,-0.267
118,Senate,41101,1,0,CT,100,,,"BLUMENTHAL, Richard",B001277,1946,,-0.433,-0.155,-16.78887,0.97469,655,5,,-0.425,0.029
118,Senate,15015,11,0,DE,100,,,"CARPER, Thomas Richard",C000174,1947,,-0.179,-0.225,-33.84308,0.94964,655,9,,-0.27,-0.205
118,Senate,40916,11,0,DE,100,,,"COONS, Christopher A.",C001088,1963,,-0.24,-0.208,-14.68951,0.97688,628,5,,-0.311,-0.23
118,Senate,41102,43,0,FL,200,,,"RUBIO, Marco",R000595,1971,,0.616,-0.184,-88.79246,0.85645,573,42,,0.638,-0.236
118,Senate,41903,43,0,FL,200,,,"SCOTT, Richard Lynn (Rick)",S001217,1952,,0.733,-0.079,-84.23065,0.87122,611,36,,0.808,-0.216
118,Senate,42103,44,0,GA,100,,,"OSSOFF, Thomas Jonathan (Jon)",O000174,1987,,-0.462,0.473,-25.56786,0.96137,649,8,,-0.361,0.249
118,Senate,42105,44,0,GA,100,,,"WARNOCK, Raphael Gamaliel",W000790,1969,,-0.435,0.423,-13.42598,0.97895,631,2,,-0.426,0.127
118,Senate,20713,82,0,HI,100,,,"HIRONO, Mazie",H001042,1947,,-0.512,-0.086,-27.68281,0.95874,657,13,,-0.554,-0.065
118,Senate,41112,82,0,HI,100,,,"SCHATZ, Brian Emanuel",S001194,1972,,-0.444,-0.135,-15.75915,0.97597,648,4,,-0.459,0.076
118,Senate,29345,63,0,ID,200,,,"CRAPO, Michael Dean",C000880,1951,,0.505,0.291,-99.02596,0.85347,625,48,,0.531,0.353
118,Senate,40902,63,0,ID,200,,,"RISCH, James",R000584,1943,,0.551,0.382,-85.70985,0.86521,592,39,,0.531,0.387
118,Senate,15021,21,0,IL,100,,,"DURBIN, Richard Joseph",D000563,1944,,-0.339,-0.313,-21.40426,0.96569,613,12,,-0.41,-0.253
118,Senate,21325,21,0,IL,100,,,"DUCKWORTH, Tammy",D000622,1968,,-0.345,0.057,-12.97074,0.98027,651,3,,-0.371,-0.018
118,Senate,21133,22,0,IN,200,,,"YOUNG, Todd",Y000064,1972,,0.444,-0.042,-129.83446,0.81919,651,54,,0.358,0.114
118,Senate,41900,22,0,IN,200,,,"BRAUN, Michael",B001310,1954,,0.8,0.6,-103.81473,0.83586,579,49,,0.823,0.262
118,Senate,14226,31,0,IA,200,,,"GRASSLEY, Charles Ernest",G000386,1933,,0.362,-0.034,-156.05971,0.78771,654,72,,0.453,-0.115
118,Senate,41502,31,0,IA,200,,,"ERNST, Joni",E000295,1970,,0.536,-0.027,-105.87984,0.84348,622,43,,0.518,0.082
118,Senate,21734,32,0,KS,200,,,"MARSHALL, Roger Wayne",M001198,1960,,0.606,0.142,-123.76057,0.81852,618,67,,0.7,-0.075
118,Senate,29722,32,0,KS,200,,,"MORAN, Jerry",M000934,1954,,0.413,0.222,-95.28053,0.85406,604,51,,0.381,0.212
118,Senate,14921,51,0,KY,200,,,"MCCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.017,-97.60873,0.85477,622,41,,0.385,0.076
118,Senate,41104,51,0,KY,200,,,"PAUL, Rand",P000603,1963,,0.878,-0.479,-126.66297,0.81865,633,61,,0.908,-0.419
118,Senate,20919,45,0,LA,200,,,"CASSIDY, Bill",C001075,1957,,0.462,-0.052,-149.2291,0.78516,617,68,,0.451,0.018
118,Senate,41703,45,0,LA,200,,,"KENNEDY, John Neely",K000393,1951,,0.558,-0.142,-179.09912,0.75289,631,92,,0.53,-0.287
118,Senate,41300,2,0,ME,328,,,"KING, Angus Stanley, Jr.",K000383,1944,,-0.169,-0.183,-35.75424,0.94599,644,14,,-0.241,0.121
118,Senate,49703,2,0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.124,-0.506,-75.51236,0.89173,659,39,,0.149,-0.413
118,Senate,15408,52,0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-32.75116,0.95019,641,11,,-0.442,-0.079
118,Senate,20330,52,0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.399,-0.228,-30.86715,0.95291,640,18,,-0.53,-0.154
118,Senate,14435,3,0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.517,-0.47,-39.30998,0.94025,638,19,,-0.669,-0.744
118,Senate,41301,3,0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.742,-0.367,-25.8159,0.9613,654,14,,-0.702,-0.457
118,Senate,20923,23,0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.252,-0.178,-19.95138,0.97004,656,6,,-0.258,-0.076
118,Senate,29732,23,0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.019,-20.1058,0.96912,641,7,,-0.352,-0.134
118,Senate,40700,33,0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.278,-0.327,-23.32154,0.96465,648,8,,-0.247,-0.111
118,Senate,41706,33,0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.411,-0.118,-14.44412,0.97779,643,2,,-0.418,-0.041
118,Senate,29534,46,0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.378,0.338,-87.39541,0.87383,648,38,,0.39,0.282
118,Senate,41707,46,0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.451,0.331,-85.89168,0.87367,636,39,,0.475,0.249
118,Senate,41901,34,0,MO,200,,,"HAWLEY, Joshua David",H001089,1979,,0.823,-0.352,-98.75519,0.85031,609,50,,0.974,-0.228
118,Senate,42303,34,0,MO,200,,,"SCHMITT, Eric Stephen",S001227,1975,,0.89,0.127,-57.23464,0.91329,631,32,,0.944,-0.007
118,Senate,21338,64,0,MT,200,,,"DAINES, Steve",D000618,1962,,0.588,-0.018,-89.7029,0.8657,622,47,,0.63,-0.055
118,Senate,40702,64,0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.213,0.153,-69.72385,0.89601,635,33,,-0.18,0.121
118,Senate,41302,35,0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.461,0.333,-61.68583,0.91012,655,18,,0.472,0.485
118,Senate,42302,35,0,NE,200,,,"RICKETTS, John Peter (Pete)",R000618,1964,,0.445,0.491,-91.08018,0.86696,638,35,,0.432,0.544
118,Senate,21743,65,0,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.286,0.313,-35.39508,0.94755,657,14,,-0.313,0.431
118,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.347,0.347,-17.10556,0.97399,649,5,,-0.312,0.111
118,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.217,-0.155,-22.60748,0.96497,634,7,,-0.367,0.213
118,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret Wood (Maggie)",H001076,1958,,-0.223,0.01,-15.6499,0.97632,653,3,,-0.282,0.082
118,Senate,21937,12,0,NJ,100,,,"KIM, Andy",K000394,1982,,-0.412,0.238,-2.57247,0.88965,22,1,,-0.484,-0.133
118,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-46.0427,0.90706,472,17,,-0.268,-0.275
118,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.559,-0.249,-34.38783,0.94663,627,18,,-0.407,-0.479
118,Senate,42306,12,0,NJ,100,,,"HELMY, George S.",H001097,1979,,-0.347,-0.308,-1.84882,0.97873,86,1,,-0.347,-0.308
118,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.333,0.001,-23.74232,0.96429,653,10,,-0.419,0.001
118,Senate,20932,66,0,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.381,0.033,-24.86508,0.96258,652,11,,-0.427,0.014
118,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.355,-0.411,-51.96822,0.92384,656,16,,-0.206,-0.416
118,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.447,-0.305,-24.54422,0.96294,650,11,,-0.325,-0.107
118,Senate,21708,47,0,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.634,-0.079,-77.92681,0.88553,641,38,,0.625,-0.049
118,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.387,-0.117,-128.92449,0.80548,596,67,,0.353,-0.108
118,Senate,21350,36,0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.401,0.365,-106.45672,0.83465,589,47,,0.402,0.306
118,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.403,0.447,-98.89698,0.85578,635,46,,0.476,0.473
118,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.425,-0.097,-62.66879,0.90795,649,23,,-0.236,0.015
118,Senate,42304,24,0,OH,200,,,"VANCE, James David",V000137,1984,,0.85,-0.527,-77.7805,0.85881,511,39,,0.85,-0.527
118,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.59,0.15,-110.57791,0.84444,654,41,,0.538,0.128
118,Senate,21355,53,0,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.531,0.252,-93.18734,0.86066,621,40,,0.48,0.436
118,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.335,-0.486,-35.99981,0.94628,652,18,,-0.375,-0.676
118,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.454,-0.714,-49.51417,0.92577,642,20,,-0.544,-0.681
118,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.313,0.166,-15.71436,0.97578,641,4,,-0.286,0.028
118,Senate,42301,14,0,PA,100,,,"FETTERMAN, John Karl",F000479,1969,,-0.177,0.218,-40.88584,0.9241,518,11,,-0.314,0.018
118,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.36,-0.154,-16.98448,0.97456,659,5,,-0.362,-0.118
118,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.341,-0.129,-16.076,0.97538,645,3,,-0.379,-0.068
118,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.628,0.027,-57.54297,0.89562,522,17,,0.672,0.09
118,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.367,-0.266,-209.73315,0.71493,625,115,,0.316,-0.346
118,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.431,0.231,-88.42443,0.87443,659,38,,0.442,0.424
118,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.354,0.083,-128.69865,0.81417,626,59,,0.3,0.161
118,Senate,20351,54,0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.632,0.142,-58.09795,0.90972,614,23,,0.695,0.037
118,Senate,42100,54,0,TN,200,,,"HAGERTY, William Francis (Bill)",H000601,1959,,0.673,-0.061,-68.59364,0.88736,574,27,,0.662,0.0
118,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.471,-0.06,-105.06328,0.84947,644,47,,0.433,0.065
118,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.783,-0.185,-72.11047,0.88746,604,38,,0.71,-0.101
118,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.891,-0.454,-81.14174,0.87825,625,52,,0.891,-0.454
118,Senate,41902,67,0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.286,0.294,-108.57849,0.83165,589,53,,0.263,0.339
118,Senate,20750,6,0,VT,100,,,"WELCH, Peter",W000800,1947,,-0.4,-0.406,-35.50343,0.94676,649,21,,-0.512,-0.589
118,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.545,-0.427,-122.13251,0.81443,595,46,,-0.788,-0.616
118,Senate,40909,40,0,VA,100,,,"WARNER, Mark R.",W000805,1954,,-0.215,-0.031,-29.0879,0.95564,641,9,,-0.356,0.134
118,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.234,-0.128,-51.94909,0.92375,655,18,,-0.438,0.118
118,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.309,-0.401,-19.53406,0.97048,652,5,,-0.329,-0.292
118,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.357,-0.312,-16.16569,0.97532,647,4,,-0.308,-0.284
118,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.285,0.144,-109.23565,0.84081,630,35,,0.318,0.304
118,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.4,-69.44833,0.86209,468,17,,-0.034,0.32
118,Senate,90915,56,0,WV,328,,,"MANCHIN, Joe, III",M001183,1947,,-0.06,-0.805,-7.54264,0.92444,96,1,,-0.06,-0.805
118,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.486,-0.122,-36.65472,0.94541,653,19,,-0.363,-0.322
118,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.647,-0.16,-82.37969,0.8794,641,34,,0.699,-0.064
118,Senate,20953,68,0,WY,200,,,"LUMMIS, Cynthia M.",L000571,1954,,0.683,-0.314,-93.53395,0.86183,629,50,,0.648,-0.19
118,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.54,0.195,-54.73762,0.90494,548,20,,0.557,0.082
